filepath,extension,width,height,resolution,mode,aspect_ratio,brightness,contrast,sharpness,edge_density,entropy,noise,class
./data/sammassamexpression/expression_data/happy/image0034318_face.jpg,.jpg,172,197,33884,RGB,0.873,174.7769153582812,56.61302664956248,413.60841249738826,0.10618581041199386,7.601016044616699,106.21218445714587,happy
./data/sammassamexpression/expression_data/happy/image0041482_face.jpg,.jpg,209,220,45980,RGB,0.95,134.4340582862114,44.30685318703175,119.73973907750803,0.07266202696824707,7.324109077453613,106.37942965914081,happy
./data/sammassamexpression/expression_data/sad/image0014379_face.jpg,.jpg,131,183,23973,RGB,0.716,145.8230926458933,57.133068284409575,322.8947593608543,0.15504943060943563,7.738106727600098,112.66777513073808,sad
./data/sammassamexpression/expression_data/neutral/ffhq_1631_face.jpg,.jpg,126,161,20286,RGB,0.783,135.48388050872524,55.93551141179159,143.00409420841467,0.07024548950014789,7.567985534667969,106.63113664147673,neutral
./data/sammassamexpression/expression_data/happy/ffhq_2571_face.jpg,.jpg,144,170,24480,RGB,0.847,80.72475490196078,51.13974007213773,95.63071290522609,0.05437091503267974,7.491643905639648,101.02542900545937,happy
./data/sammassamexpression/expression_data/fear/image0038653_face.jpg,.jpg,152,202,30704,RGB,0.752,155.97928608650338,41.77255190384751,138.97480306079794,0.057158676393955186,7.094552040100098,108.97416973197642,fear
./data/sammassamexpression/expression_data/neutral/ffhq_4630_face.jpg,.jpg,134,191,25594,RGB,0.702,169.1778151129171,67.87048044809049,126.43697335584086,0.07857310307103227,7.5229692459106445,105.01258181253047,neutral
./data/sammassamexpression/expression_data/neutral/ffhq_212_face.jpg,.jpg,125,175,21875,RGB,0.714,107.82678857142857,34.533629292136766,122.69195488862042,0.05243428571428571,7.091263294219971,110.97083239079753,neutral
./data/sammassamexpression/expression_data/sad/image0029292_face.jpg,.jpg,164,200,32800,RGB,0.82,160.5601524390244,64.33851294161016,419.6299524092802,0.07899390243902439,7.629508972167969,101.89583650894878,sad
./data/sammassamexpression/expression_data/sad/image0012990_face.jpg,.jpg,173,205,35465,RGB,0.844,97.05943888340617,47.8121142767732,104.50819126900946,0.05078246158184125,7.416724681854248,104.28822024467587,sad
./data/sammassamexpression/expression_data/happy/image0029387_face.jpg,.jpg,141,204,28764,RGB,0.691,82.51470588235294,38.148899142054574,154.34915032022235,0.03865943540536782,7.084142208099365,100.30028720046789,happy
./data/sammassamexpression/expression_data/neutral/ffhq_898_face.jpg,.jpg,142,162,23004,RGB,0.877,89.79851330203442,25.96806378729833,69.05019183156885,0.02664753955833768,6.59283971786499,108.8863850192641,neutral
./data/sammassamexpression/expression_data/fear/image0027832_face.jpg,.jpg,144,206,29664,RGB,0.699,184.44960221143472,62.52930829952253,180.1415069881195,0.08977211434735706,7.3187479972839355,106.2614144928389,fear
./data/sammassamexpression/expression_data/happy/image0034719_face.jpg,.jpg,148,210,31080,RGB,0.705,50.70469755469755,29.991025960520926,95.09240350285476,0.043371943371943375,6.8201069831848145,110.37705318030602,happy
./data/sammassamexpression/expression_data/fear/image0040539_face.jpg,.jpg,145,201,29145,RGB,0.721,133.83870303654143,57.03170428785658,160.49148019522832,0.08255275347400927,7.69447135925293,96.07046643100156,fear
./data/sammassamexpression/expression_data/sad/image0011216_face.jpg,.jpg,165,220,36300,RGB,0.75,72.81038567493113,46.0329077059257,80.79523269585412,0.03870523415977961,7.1838603019714355,105.33364501373877,sad
./data/sammassamexpression/expression_data/happy/image0014353_face.jpg,.jpg,171,196,33516,RGB,0.872,126.05833034968373,48.54029758296547,308.37495459628815,0.10102637546246569,7.455808162689209,104.33211466313676,happy
./data/sammassamexpression/expression_data/neutral/ffhq_5238_face.jpg,.jpg,102,163,16626,RGB,0.626,97.28647900878143,37.06542287938377,229.09401872362136,0.1228798267773367,7.2222795486450195,110.43486136576986,neutral
./data/sammassamexpression/expression_data/neutral/ffhq_2144_face.jpg,.jpg,132,180,23760,RGB,0.733,120.75559764309764,62.87700829021961,249.7860855964244,0.12015993265993266,7.729305267333984,108.17786585481315,neutral
./data/sammassamexpression/expression_data/happy/image0011368_face.jpg,.jpg,147,193,28371,RGB,0.762,114.66321243523316,43.14092287483541,155.77842737293105,0.07028303549399034,7.303434371948242,106.63379725954064,happy
./data/sammassamexpression/expression_data/happy/image0021782_face.jpg,.jpg,132,195,25740,RGB,0.677,105.67676767676768,61.64184364850377,283.5615490026679,0.08515928515928516,7.710680961608887,108.89760477731585,happy
./data/sammassamexpression/expression_data/happy/image0022497_face.jpg,.jpg,219,224,49056,RGB,0.978,160.84711350293543,48.285145781584745,108.8399981037786,0.06356001304631442,7.122267723083496,107.12597287578907,happy
./data/sammassamexpression/expression_data/sad/image0015496_face.jpg,.jpg,191,209,39919,RGB,0.914,104.3195971842982,56.50157503238185,222.79482260603498,0.07632956737393222,7.637834072113037,105.56844345262873,sad
./data/sammassamexpression/expression_data/neutral/ffhq_2643_face.jpg,.jpg,135,175,23625,RGB,0.771,130.1296507936508,41.872664558546454,280.41882744872765,0.07466666666666667,7.158255100250244,110.13924732467476,neutral
./data/sammassamexpression/expression_data/sad/image0027937_face.jpg,.jpg,151,169,25519,RGB,0.893,120.96140130882871,69.61433029046258,213.7019457933469,0.06003370038010894,7.4306182861328125,107.29648340382742,sad
./data/sammassamexpression/expression_data/happy/ffhq_499_face.jpg,.jpg,133,181,24073,RGB,0.735,144.1865160137914,45.05838421332752,201.37646021915896,0.11926224400780958,7.383556365966797,108.09862068490068,happy
./data/sammassamexpression/expression_data/happy/image0027306_face.jpg,.jpg,161,218,35098,RGB,0.739,151.14049233574562,48.5625959271479,178.6361330472442,0.07000398883127244,7.226593494415283,109.37910102879061,happy
./data/sammassamexpression/expression_data/sad/image0015835_face.jpg,.jpg,193,219,42267,RGB,0.881,127.77348759079187,39.19331165126587,107.07203367266494,0.048335580949677055,7.091000556945801,105.83546780371884,sad
./data/sammassamexpression/expression_data/happy/image0031071_face.jpg,.jpg,167,222,37074,RGB,0.752,115.79772886659114,68.30377895219337,320.90272351986215,0.11970653288018558,7.812119960784912,108.47294958371035,happy
./data/sammassamexpression/expression_data/happy/ffhq_4957_face.jpg,.jpg,147,191,28077,RGB,0.77,119.7289596466859,45.96415420721443,237.72934766526157,0.09092851800406027,7.267559051513672,108.25080678198502,happy
./data/sammassamexpression/expression_data/happy/ffhq_3575_face.jpg,.jpg,145,187,27115,RGB,0.775,136.19863544163746,40.496715911456064,148.53556127256454,0.0764521482574221,7.222945690155029,108.0640139298599,happy
./data/sammassamexpression/expression_data/neutral/ffhq_2409_face.jpg,.jpg,121,156,18876,RGB,0.776,98.92344776435685,52.066706800885726,144.22150451922744,0.08508158508158509,7.552827835083008,103.46416761764657,neutral
./data/sammassamexpression/expression_data/happy/ffhq_4726_face.jpg,.jpg,144,185,26640,RGB,0.778,130.63933933933933,68.01347319833376,150.9745350699799,0.07394894894894895,7.227413654327393,106.96728151852183,happy
./data/sammassamexpression/expression_data/happy/ffhq_2164_face.jpg,.jpg,127,163,20701,RGB,0.779,101.48282691657408,49.53783365945414,245.9571796606802,0.11472875706487609,7.485648155212402,110.90595291626595,happy
./data/sammassamexpression/expression_data/fear/image0033629_face.jpg,.jpg,173,206,35638,RGB,0.84,81.7276502609574,58.25721401536226,208.65717962838505,0.06734384645603007,7.597564220428467,107.08198795522677,fear
./data/sammassamexpression/expression_data/sad/image0028150_face.jpg,.jpg,162,204,33048,RGB,0.794,131.56971677559912,50.945668397184484,159.22484814144883,0.07531469377874607,7.551296710968018,108.07953321234784,sad
./data/sammassamexpression/expression_data/fear/image0026578_face.jpg,.jpg,165,203,33495,RGB,0.813,71.61913718465442,46.62209982465876,152.14592070375383,0.059441707717569785,7.282884120941162,98.52928439061759,fear
./data/sammassamexpression/expression_data/neutral/ffhq_5345_face.jpg,.jpg,153,205,31365,RGB,0.746,114.20232743503905,44.69961240634833,157.31342987536456,0.0784313725490196,7.245547294616699,111.241028735823,neutral
./data/sammassamexpression/expression_data/happy/image0042292_face.jpg,.jpg,148,213,31524,RGB,0.695,136.48236264433447,47.94006747581857,240.30847760461447,0.0924057860677579,7.177239418029785,109.17862688837346,happy
./data/sammassamexpression/expression_data/neutral/ffhq_5459_face.jpg,.jpg,126,171,21546,RGB,0.737,105.74974473220087,42.174707591611686,141.57864113236462,0.06465237166991553,7.256643295288086,107.1058853774002,neutral
./data/sammassamexpression/expression_data/fear/image0031954_face.jpg,.jpg,169,198,33462,RGB,0.854,96.19156057617596,57.114305855176,145.82029655381402,0.0621301775147929,7.657219886779785,106.16710147779231,fear
./data/sammassamexpression/expression_data/fear/image0036405_face.jpg,.jpg,171,213,36423,RGB,0.803,129.37284133651812,56.873911064126034,229.19108672737198,0.09101391977596573,7.660205841064453,106.01344115974128,fear
./data/sammassamexpression/expression_data/happy/image0038112_face.jpg,.jpg,183,208,38064,RGB,0.88,117.03071143337537,46.55504192687302,104.28428434592297,0.052989701555275326,7.237875938415527,109.97835577926281,happy
./data/sammassamexpression/expression_data/neutral/ffhq_5116_face.jpg,.jpg,74,136,10064,RGB,0.544,113.90431240063593,42.22915527606572,84.02976621324635,0.0663751987281399,7.300652027130127,98.75551058844272,neutral
./data/sammassamexpression/expression_data/angry/image0020176_face.jpg,.jpg,198,217,42966,RGB,0.912,98.17485919098823,51.62474735052188,182.7325857229772,0.06637806637806638,7.220546245574951,106.69220880300465,angry
./data/sammassamexpression/expression_data/fear/image0035665_face.jpg,.jpg,137,189,25893,RGB,0.725,136.18479898041943,55.70714577438526,338.3031664753191,0.11729038736338006,7.7567267417907715,111.32105283200595,fear
./data/sammassamexpression/expression_data/happy/image0041151_face.jpg,.jpg,140,190,26600,RGB,0.737,89.9796992481203,44.175068257430524,178.89744516931424,0.08169172932330827,7.427168369293213,108.56837789277769,happy
./data/sammassamexpression/expression_data/happy/image0025934_face.jpg,.jpg,149,203,30247,RGB,0.734,89.93698548616392,61.40634314861183,152.2218672483123,0.08585975468641519,7.630054950714111,106.36320758666402,happy
./data/sammassamexpression/expression_data/angry/image0026509_face.jpg,.jpg,159,196,31164,RGB,0.811,125.69936465152098,50.638106467127905,141.35455886497988,0.06212296239250417,7.14073371887207,97.92030101615471,angry
./data/sammassamexpression/expression_data/neutral/ffhq_112_face.jpg,.jpg,130,173,22490,RGB,0.751,97.9134281903068,44.70417782108569,197.75137880755656,0.11049355269008448,7.471883296966553,110.63639682389477,neutral
./data/sammassamexpression/expression_data/happy/ffhq_1020_face.jpg,.jpg,123,173,21279,RGB,0.711,106.52901922082805,68.44761625091414,311.6735988615231,0.12773156633300436,7.727485179901123,105.9732216638485,happy
./data/sammassamexpression/expression_data/angry/image0004588_face.jpg,.jpg,141,197,27777,RGB,0.716,124.67221082190301,61.82751862432182,367.07714697186594,0.13719984159556467,7.684810638427734,111.08904346602394,angry
./data/sammassamexpression/expression_data/happy/ffhq_3041_face.jpg,.jpg,130,161,20930,RGB,0.807,136.94816053511707,34.45591070931717,100.45845536586019,0.0422360248447205,7.048945426940918,109.02709672127024,happy
./data/sammassamexpression/expression_data/angry/image0027816_face.jpg,.jpg,146,189,27594,RGB,0.772,133.4197651663405,60.13017481651337,102.81310937375636,0.04221932304124085,7.6232523918151855,95.20987148584537,angry
./data/sammassamexpression/expression_data/neutral/ffhq_4201_face.jpg,.jpg,136,179,24344,RGB,0.76,143.12405520867566,52.6258063217565,132.80097601854794,0.07837660203746304,7.580127239227295,104.61779324187852,neutral
./data/sammassamexpression/expression_data/happy/ffhq_1298_face.jpg,.jpg,132,170,22440,RGB,0.776,123.85695187165776,30.585231147196712,109.23170521668396,0.05668449197860963,6.877851486206055,108.25965754988388,happy
./data/sammassamexpression/expression_data/happy/image0038457_face.jpg,.jpg,162,203,32886,RGB,0.798,139.34224289971417,46.69295889784285,179.6577423456281,0.08283160007297938,7.36859130859375,100.99895583257523,happy
./data/sammassamexpression/expression_data/neutral/ffhq_1625_face.jpg,.jpg,147,184,27048,RGB,0.799,156.78216503992903,40.23173341313529,166.40824315657878,0.058525584146702156,7.144889831542969,107.04162110782558,neutral
./data/sammassamexpression/expression_data/happy/image0037383_face.jpg,.jpg,151,201,30351,RGB,0.751,128.98490988764786,70.47853982188582,311.1481783155097,0.11897466310829956,7.861593246459961,105.2965622024272,happy
./data/sammassamexpression/expression_data/happy/image0033619_face.jpg,.jpg,149,207,30843,RGB,0.72,176.6974678208994,49.06146618276659,120.93904361294737,0.0519404727166618,7.099522590637207,100.09035060737516,happy
./data/sammassamexpression/expression_data/sad/image0012305_face.jpg,.jpg,165,224,36960,RGB,0.737,109.1771645021645,61.50848978964104,127.45359364678207,0.05497835497835498,7.676042079925537,93.86783280952075,sad
./data/sammassamexpression/expression_data/happy/image0025997_face.jpg,.jpg,159,212,33708,RGB,0.75,119.35347691942566,51.816621883186315,266.4348518055772,0.09994660021359915,7.578385353088379,108.39811983970952,happy
./data/sammassamexpression/expression_data/angry/image0023006_face.jpg,.jpg,156,204,31824,RGB,0.765,103.86283936651584,41.18346680210957,173.71332138598484,0.057252388134741074,7.2002105712890625,110.29309255022442,angry
./data/sammassamexpression/expression_data/neutral/ffhq_5651_face.jpg,.jpg,146,180,26280,RGB,0.811,115.76537290715373,57.25361257215665,277.54048284022434,0.13184931506849315,7.644054412841797,107.60758583641878,neutral
./data/sammassamexpression/expression_data/neutral/ffhq_3740_face.jpg,.jpg,126,180,22680,RGB,0.7,156.70555555555555,72.77803698608874,174.05523998488283,0.09034391534391534,7.652020454406738,104.32015623153615,neutral
./data/sammassamexpression/expression_data/angry/image0014613_face.jpg,.jpg,173,224,38752,RGB,0.772,99.95029933938893,61.65546005385165,165.6160276493654,0.07367361684558216,7.415555477142334,109.20970911025684,angry
./data/sammassamexpression/expression_data/fear/image0027016_face.jpg,.jpg,153,203,31059,RGB,0.754,56.871277246530795,38.434108551717735,123.43128260140408,0.060207991242474,7.068700313568115,109.01961761177947,fear
./data/sammassamexpression/expression_data/fear/image0031965_face.jpg,.jpg,173,223,38579,RGB,0.776,107.72803857020659,64.34579965060077,142.28883975787076,0.07392622929573084,7.636558532714844,99.17718538234774,fear
./data/sammassamexpression/expression_data/happy/image0027516_face.jpg,.jpg,147,211,31017,RGB,0.697,124.30521971821904,60.37179662772756,146.0157250959462,0.05742012444788342,7.197595596313477,101.41545274564307,happy
./data/sammassamexpression/expression_data/angry/image0030022_face.jpg,.jpg,148,189,27972,RGB,0.783,131.37219362219363,56.58166274757827,445.6674671993294,0.20717145717145719,7.703310966491699,114.94762112805604,angry
./data/sammassamexpression/expression_data/happy/image0041214_face.jpg,.jpg,167,195,32565,RGB,0.856,79.35614923998158,58.97576717698349,292.6621529488237,0.04246890833717181,7.2118730545043945,103.16429706919898,happy
./data/sammassamexpression/expression_data/angry/image0025650_face.jpg,.jpg,186,199,37014,RGB,0.935,133.3899065218566,39.568896160204204,130.01748814890436,0.06105797806235479,7.218850612640381,107.01498296184448,angry
./data/sammassamexpression/expression_data/happy/image0026646_face.jpg,.jpg,154,202,31108,RGB,0.762,152.6464253568214,58.598252333685586,192.9442195261977,0.054294715185804296,7.5171332359313965,106.4935415056071,happy
./data/sammassamexpression/expression_data/angry/image0028131_face.jpg,.jpg,145,200,29000,RGB,0.725,100.72193103448276,42.82088905802146,204.43927757907255,0.06331034482758621,7.358608245849609,108.27541354222387,angry
./data/sammassamexpression/expression_data/happy/image0025229_face.jpg,.jpg,157,200,31400,RGB,0.785,102.47933121019108,44.34405100377425,167.50997510649518,0.0789171974522293,7.4020490646362305,107.1251922675936,happy
./data/sammassamexpression/expression_data/happy/ffhq_3204_face.jpg,.jpg,127,172,21844,RGB,0.738,94.36650796557407,58.207551961478934,159.6409786981959,0.08208203625709577,7.706021308898926,106.67112861569788,happy
./data/sammassamexpression/expression_data/happy/image0031408_face.jpg,.jpg,131,176,23056,RGB,0.744,113.91537994448299,48.97121153022828,182.80210597091605,0.0880031228313671,7.482133865356445,105.82054025298872,happy
./data/sammassamexpression/expression_data/neutral/ffhq_4891_face.jpg,.jpg,120,158,18960,RGB,0.759,160.72943037974684,39.19238762536417,165.90083635991385,0.07705696202531645,7.122150421142578,105.15451646897814,neutral
./data/sammassamexpression/expression_data/fear/image0031966_face.jpg,.jpg,164,201,32964,RGB,0.816,73.08351535007887,53.16832402471582,262.5254632862882,0.11518626380293653,7.3505940437316895,109.84737803453208,fear
./data/sammassamexpression/expression_data/happy/image0032031_face.jpg,.jpg,145,206,29870,RGB,0.704,128.75721459658521,57.15982658916309,118.72573544056385,0.07107465684633411,7.7413649559021,97.87051793551626,happy
./data/sammassamexpression/expression_data/angry/image0029899_face.jpg,.jpg,139,205,28495,RGB,0.678,72.2346727496052,46.086998509295846,207.33143733130626,0.07187225829092823,7.155888080596924,97.50684350464884,angry
./data/sammassamexpression/expression_data/neutral/ffhq_1813_face.jpg,.jpg,130,164,21320,RGB,0.793,107.58105065666041,32.78294924190674,91.05595418821214,0.05318949343339587,6.998693466186523,105.3884169687877,neutral
./data/sammassamexpression/expression_data/neutral/ffhq_2560_face.jpg,.jpg,142,176,24992,RGB,0.807,130.214228553137,63.44692557381946,264.1296195576438,0.10307298335467349,7.765832901000977,104.03235078169826,neutral
./data/sammassamexpression/expression_data/sad/image0020943_face.jpg,.jpg,194,221,42874,RGB,0.878,118.91022531137753,54.76980956147025,141.0719839585492,0.05723748658860848,7.635373592376709,98.80654389196819,sad
./data/sammassamexpression/expression_data/happy/image0021301_face.jpg,.jpg,146,208,30368,RGB,0.702,155.82672550052686,65.26600102708882,347.8403858879723,0.15249604847207587,7.765280246734619,112.41266524807588,happy
./data/sammassamexpression/expression_data/sad/image0028006_face.jpg,.jpg,139,208,28912,RGB,0.668,108.8486441615938,47.59933387187305,139.75237017600918,0.07605838406198119,7.468771934509277,103.8130305137629,sad
./data/sammassamexpression/expression_data/happy/ffhq_2790_face.jpg,.jpg,126,169,21294,RGB,0.746,127.85470085470085,63.68157231569477,209.21554093875656,0.09974640743871513,7.871789455413818,105.89246512501856,happy
./data/sammassamexpression/expression_data/happy/ffhq_4067_face.jpg,.jpg,125,169,21125,RGB,0.74,89.81552662721893,48.32786943014947,181.63104526368124,0.07493491124260356,7.468047142028809,105.43528012915795,happy
./data/sammassamexpression/expression_data/fear/image0016644_face.jpg,.jpg,183,220,40260,RGB,0.832,120.80171385991058,54.901692859430014,141.95438449383528,0.04520615996025832,7.658867359161377,88.86295353206081,fear
./data/sammassamexpression/expression_data/happy/image0031869_face.jpg,.jpg,168,214,35952,RGB,0.785,118.06358477970628,68.89753309734778,204.88493427621142,0.07407098353360035,7.877117156982422,99.58908367422535,happy
./data/sammassamexpression/expression_data/angry/image0013615_face.jpg,.jpg,170,179,30430,RGB,0.95,158.16884653302662,44.44356029256929,217.15921903370133,0.06565888925402563,7.379388809204102,106.08236243719317,angry
./data/sammassamexpression/expression_data/neutral/ffhq_2830_face.jpg,.jpg,135,171,23085,RGB,0.789,93.25657353259693,44.10307266648617,170.40391195837216,0.06995884773662552,7.404430389404297,110.75592830355983,neutral
./data/sammassamexpression/expression_data/happy/image0037235_face.jpg,.jpg,177,216,38232,RGB,0.819,121.77301736765014,58.84078851521795,274.1411563412686,0.0909709144172421,7.522294044494629,109.49602634551593,happy
./data/sammassamexpression/expression_data/angry/image0027472_face.jpg,.jpg,163,188,30644,RGB,0.867,90.15330896749772,69.61432290564562,254.9322144763668,0.0841273985119436,7.664437770843506,105.73333746869397,angry
./data/sammassamexpression/expression_data/angry/image0024136_face.jpg,.jpg,154,204,31416,RGB,0.755,121.20018461930226,87.03622738684855,163.32324193248843,0.07212885154061624,7.42177152633667,90.72441705678278,angry
./data/sammassamexpression/expression_data/neutral/ffhq_2614_face.jpg,.jpg,145,216,31320,RGB,0.671,147.51657088122604,47.614876011760714,108.98129954929057,0.07452107279693486,7.2905497550964355,110.20403478032016,neutral
./data/sammassamexpression/expression_data/happy/image0037722_face.jpg,.jpg,147,195,28665,RGB,0.754,146.12510029652887,51.643048024120176,165.4968909373694,0.06928309785452642,7.345211029052734,105.85857823343974,happy
./data/sammassamexpression/expression_data/happy/ffhq_1721_face.jpg,.jpg,127,163,20701,RGB,0.779,144.52693106613208,48.852524629191855,148.2783071759075,0.07622820153615767,7.327845096588135,104.44387572708848,happy
./data/sammassamexpression/expression_data/sad/image0028057_face.jpg,.jpg,167,218,36406,RGB,0.766,99.44849750041202,59.85590310243996,285.012072514107,0.07089490743284074,7.597655296325684,110.1560118290483,sad
./data/sammassamexpression/expression_data/happy/image0018666_face.jpg,.jpg,161,199,32039,RGB,0.809,133.14242017541122,58.38517599059738,237.41129000544365,0.1089297418770873,7.736601829528809,107.03012905383675,happy
./data/sammassamexpression/expression_data/sad/image0029520_face.jpg,.jpg,139,173,24047,RGB,0.803,145.0541023828336,56.534790922390556,167.59243758526563,0.06765916746371689,7.47860860824585,99.78783620413618,sad
./data/sammassamexpression/expression_data/happy/ffhq_2802_face.jpg,.jpg,128,148,18944,RGB,0.865,160.54043496621622,49.43246048541267,164.84524286185155,0.09506967905405406,7.510289192199707,106.30558136372308,happy
./data/sammassamexpression/expression_data/neutral/ffhq_4982_face.jpg,.jpg,155,171,26505,RGB,0.906,154.67919260516882,45.55206774932689,117.10994022654533,0.05534804753820034,7.187039375305176,101.99661499470922,neutral
./data/sammassamexpression/expression_data/neutral/ffhq_4608_face.jpg,.jpg,139,170,23630,RGB,0.818,109.51125687685146,23.1196527993766,45.29113506665481,0.02196360558611934,6.290471076965332,101.23523048981404,neutral
./data/sammassamexpression/expression_data/sad/image0029916_face.jpg,.jpg,167,213,35571,RGB,0.784,56.233111242304126,38.3231470986089,118.79573249214016,0.051530741334232945,7.0486016273498535,109.09926556698478,sad
./data/sammassamexpression/expression_data/happy/ffhq_3095_face.jpg,.jpg,139,182,25298,RGB,0.764,118.29369910664875,45.77225803180318,112.16321291926852,0.06277176061348723,7.286339282989502,104.05057340678265,happy
./data/sammassamexpression/expression_data/happy/image0031185_face.jpg,.jpg,176,215,37840,RGB,0.819,125.74244186046512,49.93131324369786,122.0270330371789,0.058641649048625795,7.52957010269165,101.24134193083057,happy
./data/sammassamexpression/expression_data/happy/image0032952_face.jpg,.jpg,155,193,29915,RGB,0.803,93.16520140397793,47.98705657799062,188.14234520678946,0.07935818151429049,7.449560642242432,109.78801455588459,happy
./data/sammassamexpression/expression_data/fear/image0035982_face.jpg,.jpg,155,206,31930,RGB,0.752,78.66902599436267,51.22813032170608,226.66577756070495,0.09602254932665205,7.442307472229004,108.58041727986782,fear
./data/sammassamexpression/expression_data/angry/image0026926_face.jpg,.jpg,160,199,31840,RGB,0.804,103.57223618090453,64.80450351948181,319.93819504242316,0.1013819095477387,7.72636079788208,109.41978512347649,angry
./data/sammassamexpression/expression_data/neutral/image0000879_face.jpg,.jpg,176,217,38192,RGB,0.811,115.67681713447843,60.858378621833985,158.706589976681,0.05540427314620863,7.551141262054443,105.87279185666365,neutral
./data/sammassamexpression/expression_data/sad/image0004093_face.jpg,.jpg,173,219,37887,RGB,0.79,51.05957188481537,45.23809158318147,521.4719070491392,0.13693351281442184,7.066983222961426,108.78697554276411,sad
./data/sammassamexpression/expression_data/sad/image0028914_face.jpg,.jpg,151,184,27784,RGB,0.821,157.20223869853152,58.09251566684618,256.85168502272774,0.0741073999424129,7.346686840057373,105.88248807429814,sad
./data/sammassamexpression/expression_data/sad/image0022122_face.jpg,.jpg,146,193,28178,RGB,0.756,167.66257363900917,68.62177885007635,311.31270653377237,0.09188019021932003,7.288939476013184,109.4085450306553,sad
./data/sammassamexpression/expression_data/happy/image0033254_face.jpg,.jpg,154,188,28952,RGB,0.819,92.5124343741365,40.98648740609942,205.72197386899342,0.07574606244819011,7.280595302581787,99.70092283879552,happy
./data/sammassamexpression/expression_data/happy/ffhq_893_face.jpg,.jpg,153,187,28611,RGB,0.818,126.03634965572682,67.90687510015171,140.1772303452759,0.0853517877739331,7.435431003570557,106.79118438011821,happy
./data/sammassamexpression/expression_data/fear/image0038409_face.jpg,.jpg,171,224,38304,RGB,0.763,123.81779970760233,61.68061453726814,218.9422166418378,0.10633354218880535,7.670316696166992,109.93675141874789,fear
./data/sammassamexpression/expression_data/happy/image0029994_face.jpg,.jpg,143,210,30030,RGB,0.681,124.01741591741592,46.093158029856674,174.54025113082056,0.09144189144189144,7.357025623321533,110.82676310679858,happy
./data/sammassamexpression/expression_data/neutral/ffhq_2253_face.jpg,.jpg,122,168,20496,RGB,0.726,134.77180913348946,54.36899210455111,169.80008762538765,0.05918227946916472,7.515728950500488,102.79855861784883,neutral
./data/sammassamexpression/expression_data/happy/image0021315_face.jpg,.jpg,149,184,27416,RGB,0.81,191.99015173621243,51.954183755439075,158.25857624028583,0.05445725124015174,7.215160846710205,99.06435269820193,happy
./data/sammassamexpression/expression_data/fear/image0038297_face.jpg,.jpg,153,193,29529,RGB,0.793,113.35517626739815,60.632441508098694,258.7794285552916,0.13562938128619323,7.763689041137695,111.34093150704459,fear
./data/sammassamexpression/expression_data/happy/image0009488_face.jpg,.jpg,169,197,33293,RGB,0.858,138.38734869191723,48.091658109380255,259.6347604967493,0.09326284804613583,7.464828968048096,105.66221817442444,happy
./data/sammassamexpression/expression_data/happy/image0034133_face.jpg,.jpg,158,215,33970,RGB,0.735,97.36864880777156,53.712471796259265,122.18303249616169,0.06376214306741242,7.620794296264648,106.2679840739032,happy
./data/sammassamexpression/expression_data/angry/image0006211_face.jpg,.jpg,136,168,22848,RGB,0.81,116.68360469187675,48.66962677923189,240.68527778567,0.12416841736694678,7.520443439483643,107.30811202757573,angry
./data/sammassamexpression/expression_data/fear/image0032376_face.jpg,.jpg,128,207,26496,RGB,0.618,151.06034873188406,35.961909375968105,179.11306002978617,0.07004830917874397,6.833287715911865,102.40520878334256,fear
./data/sammassamexpression/expression_data/happy/ffhq_1047_face.jpg,.jpg,154,191,29414,RGB,0.806,112.10651390494323,50.84158441724803,92.89909362985509,0.05052016046780445,7.529237747192383,102.17099991006025,happy
./data/sammassamexpression/expression_data/happy/image0040163_face.jpg,.jpg,129,190,24510,RGB,0.679,119.12358221134231,47.367008381857886,126.68549976936782,0.059730722154222766,7.102759838104248,104.56741897299712,happy
./data/sammassamexpression/expression_data/happy/image0038323_face.jpg,.jpg,183,205,37515,RGB,0.893,160.32898840463815,47.399567604208926,237.22773010729955,0.11819272291083567,7.517136573791504,109.42827383476157,happy
./data/sammassamexpression/expression_data/happy/ffhq_2970_face.jpg,.jpg,135,173,23355,RGB,0.78,108.25185185185185,35.414435711914074,121.84654827123782,0.05150931278098908,7.110614776611328,107.1252697281349,happy
./data/sammassamexpression/expression_data/fear/image0036659_face.jpg,.jpg,195,221,43095,RGB,0.882,157.95052790346907,43.26560018969676,203.80825418271132,0.07068105348648335,7.229025840759277,108.03939211400836,fear
./data/sammassamexpression/expression_data/neutral/ffhq_4591_face.jpg,.jpg,147,179,26313,RGB,0.821,80.73134952304945,44.093667427776374,65.80018075751777,0.04214646752555771,7.32814884185791,106.47116144114598,neutral
./data/sammassamexpression/expression_data/sad/image0030383_face.jpg,.jpg,143,210,30030,RGB,0.681,139.06660006660007,68.80262465078438,310.915016168203,0.09703629703629704,7.8457536697387695,106.26314505483859,sad
./data/sammassamexpression/expression_data/angry/image0028092_face.jpg,.jpg,184,208,38272,RGB,0.885,60.455973035117054,33.521389046143135,101.70601244399793,0.03976797658862876,6.924520492553711,99.77973582312707,angry
./data/sammassamexpression/expression_data/happy/ffhq_1350_face.jpg,.jpg,132,177,23364,RGB,0.746,126.14552302687896,41.554489582013886,117.5354569433596,0.08320493066255778,7.367193222045898,106.30847813267583,happy
